0;9853;    sufficient room for e commerce to expand  as online penetration of this vertical remains low as compared to other verticals such as gaming and advertising and      obviously the enormous scale of China s total addressable retail market   BABA;1;0.5541666666666667
0;9854;It implies an extended consumption shift towards online platform based on the following factors cited by Goldman Sachs      robust structural consumption growth story with the country s middle class population still rising   BABA;1;0.05
0;9855;Online retail goods sales growth has been satisfactory at     year on year in the second quarter this year  Consumers also experienced a further climb in online retail penetration from       to       in July    BABA;1;0.4666666666666666
0;9856;   Ecommerce Vast Potential The e commerce industry in China continues to ride on its robust growth potential   BABA;1;1.0
0;9857;On this backdrop  China s macro environment is recovering from the trough in       Now it s time for investors to revisit BABA s overall vision and strategy as well as individual business lines  blueprint   BABA;1;0.2
-1;9858;and PinDuoDuo  NASDAQ  PDD  followed with CNY    billion promotions of their own   BABA;0;1.0
0;9859;The shopping festival was considered to be the most competitive in recent years boosted by intense competition among market leaders and high profile promotions   BABA;1;0.5725
0;9860;Not to mention  Taylor Swift on a moving stage with LED lights that needed assistance from     people to operate   BABA;1;0.0
0;9861;People in China have spent more shopping money to purchase stuff within    hours  Thanks to Alibaba s  NASDAQ  BABA  wildly popular Singles  Day shopping festival event last November      BABA;1;0.3533333333333334
0;9862;Stock is not a bad price to pay at all at a        price target at forward P E of   X   BABA;-1;0.6666666666666666
0;9863;Significant synergies embedded in the company s digital ecosystem to enhance market penetration in Ant Financial  food delivery services  cross border e commerce and cloud computing   BABA;1;0.21875
0;9864;Alibaba    Investor Takeaways Without The Drama  Summary Alibaba still leads the e commerce industry growth with market share at        BABA;1;0.0
0;9865;Macquarie starts BABA at Buy and a      target   Alibaba has a Very Bullish average Sell Side rating    BABA;1;0.35
0;9866;The firm says BABA has one of the  strongest retention and user activation moats  in the industry  which will  keep its revenue momentum strong at an efficient cost structure down the road    BABA;1;0.4740740740740741
0;9867;New bull a fan of BABA s moats  More details on Macquarie s bullish start on Alibaba  BABA        yesterday    BABA;1;0.4772727272727273
0;9868; Alibaba closed near HOD      when aggressive buyers in control  BABA ;-1;0.25
0;9869;Wondering about  sentiment indicator for  BABA  The Short Ratio is       ;-1;0.3
0;9870;Btw  Estimated  Earnings Per Share for  BABA is       it s       of the current price ;1;0.4
0;9871;Counting Wednesday  it s been   climbing sessions in a row for  BABA  soaring        or        ;1;0.0
0;9872;Wondering about risks of  BABA  The    day volatility is       ;-1;0.0
-1;9873;Not sure what to do with  BABA  Explore our  fundamental pros and cons   ;1;0.8888888888888888
0;9874;Do you know that  Book Value for  BABA is       ;1;0.0
0;9875; BABA Get your puts ready on Black Friday  Currently in overbought territory  ;1;0.4444444444444445
0;9876;Overbought now  BABA ;0;0.0
0;9877; Robostocks    When was  BABA a fraud  It s just the risk that ppl got to take when investing in developing economies  It s by far the best managed company among those Chinese ADRs ;1;0.43333333333333335
0;9878; BABA super day for everyone either way from        k profits everyone acct  risk are different but end result is north congrats to our silent killer   he only speaks profit   ;1;0.5916666666666667
-1;9879; junkbondinvest  HedgeyeComm  HedgehogOptions Haha well SoftBank is getting equity in incredibly valuable companies like  BABA  Arm  SoftBank Corp  Yahoo Japan and the successful Vision Fund companies  HY investors clip some  lt    coupons which could turn on a dime if the market decides to take a look at cash burn for a change;1;0.7166666666666667
0;9880;Everyone   HK now   keep calm  amp  buy  Alibaba buying interest still strong this AM  amp  break HKD      BABA ;1;0.7416666666666667
0;9881;united american securities inc  d b a uas asset management Boosts Stock Position in Alibaba Group Holding Ltd  NYSE BABA   BABA ;1;0.0
0;9882; BABA was added to  IBD s Sector Leaders list  ;1;0.0
0;9883;On the drums    ahhh  Love to hear percussion s             Next Play    BABA  BABA ;1;0.3
-1;9884; BABA Symmetric Triangle   eSIX Breakout  Targets  ;1;0.0
-1;9885;Peak profit for the last   expired option alerts for  BABA                                                                      ;1;0.06666666666666667
0;9886; junkbondinvest  HedgeyeComm  HedgehogOptions Haha the difference is that SoftBank for years funded their investments with either cash flow from the Japan telco biz or by selling down the  BABA stake which is a massive FCF generator  Nice try though   ;1;0.6472222222222223
-1;9887;Explore  fundamental numbers and pros and cons for  BABA ;0;0.0
0;9888;I am bullish on  BABA with a target price of         in   mos  on Vetr  ;1;0.0
0;9889; BABA  Nov           Calls  Option volume Up             Volume      vs     ;1;0.0
-1;9890; BABA   View historical options performance for BABA    ;0;0.0
0;9891; BABA   Last six months     option alerts peaked above      after they were triggered by the algo     ;1;0.08333333333333334
0;9892;US markets marching merry into uncharted territory   BABA             up and up  ;1;0.0
0;9893; BABA jump on solid green bar with daily volume at     times the   month average  Gap to fill around      before resuming leg to            Momentum being built ;1;0.2
0;9894; zerohedge This is why  BABA pulled back in the AH ;1;0.0
0;9895; BABA   beauty exit today above     on last leg   Trump signs protest bill  bidding down        ALWAYS another entry;1;0.15185185185185188
0;9896;And gap got filled quickly   no    BABA making brutal moves   no complaints though   ;-1;0.7999999999999999
-1;9897; BABA   Snapshot of  darkpool prints  amp   option flow ;0;0.0
-1;9898;Alibaba Group  BABA Coverage Initiated at Macquarie   stocks;1;0.0
-1;9899; Trinhnomics did y all miss the  BABA ramp    ;1;0.0
0;9900; BABA now above       This is just the start to a bigger push higher to probably          next;1;275
0;9901; asymmetricalpha  BABA Volume           Avg  Volume          ;1;0.0
0;9902; BABA buy and hold stock    Long from low     s  GLTA;1;0.35
0;9903; BABA crazy    somebody must be convinced a deal is happening finally  ;0;0.95
0;9904; BABA  BABA nice     gains on calls  look for this thing to move to     above      still has juice we think to run higher  momentum at its finest  ;1;0.5333333333333333
-1;9905; Alibaba   We publish our prognosis on our websites  It s my experience  not to post such informations on twitter     BABA ;1;0.5
0;9906; BABA BABA leads the way today as the best performing mega cap stock  closing up        ;1;0.3
-1;9907; BABA Weekly chart breakout  ;1;0.0
0;9908; BABA Managed to break above May      peak and still can aim for      fib ext level at      challenging      peak   elliottwave  trading;1;0.55
0;9909; BABA Short term cycle from        low extended higher into extreme area             from where   waves pullback can be seen before resuming the rally  elliottwave  trading ;-1;525
0;9910; BABA Turned higher from October low and extended toward target area at      elliottwave  trading ;0;0.4
0;9911; BABA textbook  bullish price action on D  chart  ;1;0.1
-1;9912;We calculated    day Expected Return of  BABA for you         ;0;0.4
0;9913; BABA dominated by bulls lifting the market higher throughout the day   Sentiment  Very bullish  BABA  Alibaba;1;0.4
0;9914; BABA     major whole round level  Got helping hand from  jtraderco on orderbook positions of offers to base short play of  risk   cents    Some big dude bought all the offers and i stopped out of short  Good play either way  long or short  tape   level   play  ;1;0.35833333333333334
-1;9915; BABA     B of USD nothing  zero zilch       dust  ;0;0.0
0;9916;Great day to have  BABA in the ol portfolio;1;0.75
0;9917; BABA Nice bounce over the last half hour ;1;0.41111111111111115
0;9918; BABA Friday lotto call sweeps on       ;0;0.0
0;9919; BABA on a monster run  feeling confident for the hold over the break  GLTA;1;0.8333333333333334
0;9920; BABA could give another run here over      into the close   TTM looks good ;1;0.6000000000000001
0;9921; BABA amazing  ;1;0.9
0;9922; Baba doing a madness;-1;0.0
0;9923; TwinsightPro  BABA a hair above      again   Too much volatility due to traveling for Thanksgiving  I should have shut down the computer at lunchtime ;1;0.24097222222222225
0;9924; ethanmys US Investors hate to come back on Fri and find out  BABA at       FOMO at work ;-1;0.45
0;9925; BABA  Update New    week high   Try charts that work  like this  Free Trial   And get up to     off now during Black Friday special  ;1;0.5598614718614717
0;9926; BABA Come on  stay above      bitch   ;-1;0.1
0;9927; BABA call  buyers were pretty busy today at the     strike ;1;0.65
0;9928; BABA affiliate Ant Financial signs a strategic cooperation agreement with state bank Postal Savings Bank of China  The agreement focuses will include digital payments  online lending  and corporate finance  Ant and PSBC will also establish a joint lab for fintech innovations ;1;0.0
0;9929; data     BABA appears to be in a churn of sorts ;0;0.0
0;9930;I can t believe I sold a lotto for  BABA cause I got impatient   would have cashed the fuck out ;-1;0.75
-1;9931; AltitudeChaz     BABA might be done also;0;0.0
0;9932; BABA supports  amp  resistances        Using chart program Pro    ;1;0.0
0;9933;After a killer rally trade  in a name like  BABA   often take it off the screen for rest of day   You sold for a reason  A decision to buy back    min later on a   pt pullback is emotional  If I miss another leg so be it;1;0.21666666666666667
0;9934; TwinsightPro  BABA flirting with      now ;1;0.0
0;9935;Sold  BABA at       Was a good journey   I ll reassess when I want to re enter;1;0.6000000000000001
0;9936;Wow   BABA what a fantastic break there at       and on a daily even better    tradinglife  loveit ;1;0.6
0;9937; BABA Common share positions are nowhere near where I want to trim  just breaking out now and looking like a Monthly confirmation coming Friday as well;1;0.45
0;9938;Trimming up  BABA calls and rolling out some YOLO free roll Calls to March         Massive move over the last several days;1;0.4666666666666667
0;9939; BABA we been on this    c dec         percent for room went in the money calls EPIC day over      percent winners         ;1;0.4
0;9940;Not sure what to do with  BABA  Explore our  fundamental pros and cons   ;1;0.8888888888888888
0;9941; T         Locked in     profits on  BABA Nov     calls at     profits  may swing remaining     to Friday ;1;0.0
-1;9942; smarter    Bro Sam  I know  Baba is not in your list  I own some if possible could you give beast numbers  Appreciate it;1;1.0
0;9943; BEST looks great to explode over   could start a huge rally to     great company even  baba is invested in them   best  twtr  pins  snap;1;0.6
0;9944; BABA according to Livingston  this     B O is significant  I bought it  Trade is paid and now holding to for the swing  Expect to get tested ;1;875
0;9945; BABA     then      now   not to shabby        ;0;0.0
-1;9946;Hello        I missed you         BABA;-1;0.0
0;9947;I fucking sold my Nov            c  BABA for      gain yesterday at       Now      ;1;0.8
0;9948; BABA must hold         now for a move to     s  but I think it s a BTD name again since trend broke on a Pro Gap basis      s was the breakout spot  I d buy that on a dip  Have it marked on my chart now  ;1;0.6
0;9949;Wow  BABA doing well today  broke through       ;1;1.0
0;9950; johnscharts BTW   BABA just moved over     with goo volume  Daytrade Nov     Calls now up      Swing trade Dec     Calls up     ;1;0.0
0;9951; BABA      are   now       percent winner   huge huge day for everyone  ;1;0.9
0;9952; BABA got a little better       I ll take it  It s still pushing but I want to keep reducing risk and rolling into more beat up stuff ;1;0.5
0;9953; BABA   out of last           That air pocket above     delivered    Going to sit and look for a consol phase ;1;0.08333333333333334
-2;9954; BABA Nov           Calls now up              from        next target       stop  below     gain will stop    ;0;0.0
0;9955; BABA      calls      ;0;0.0
0;9956; BABA on a rampage;0;0.0
0;9957; BABA calls in the money  ;0;0.0
0;9958;I love stock rockets    BABA ;1;0.6
0;9959; BABA is on FIRE;-1;0.0
0;9960;This  BABA meltup is insane  Nobody wants to be caught with a short position with the US markets closed and   HK trading days before Friday morning ;-1;0.37500000000000006
0;9961; BABA shredddd over      explosion;1;0.0
0;9962; BABA   My calls are now ITM       gain   Let it ride    They don t expire until Dec   th ;1;0.0
-1;9963; BABA        booked;0;0.0
-1;9964;Watching  BABA tape with  jwill      like ;1;0.0
-1;9965;Unicorn Bay rating for  BABA is      out of    ;0;0.0
-1;9966; BABA its nice to locate swing ideas and not have to chase a move ona stock and  on options when stocks are down and take advantage of dips and this was nice to see that many did well and shared their experience   cc   washboardj     ;1;0.6972222222222222
0;9967; BABA prints      congrats anyone who shredded that with me earlier ;1;0.5
0;9968;Break out  BABA;0;0.0
0;9969;My  BABA options popping today   Did not take a rocket scientist to forswear them popping   Exp          will ride the  ;1;0.0
0;9970;Anyone want to  take one for the team  and pay      for  BABA   ;1;0.0
0;9971;      BABA      CALL options expiring            bought on the ask when stock         ;1;0.0
0;9972; BABA Stock Climbs       The    Nov    Option Straddle is Implying a       Move in the Next   days ;0;0.0
0;9973; BABA chart update  ;0;0.0
0;9974;Jumped into  BABA call options a few days ago through EOY  These will likely return more than Bitcoin in         Bitcoin is the most boring position that I have     BABA  Long ;1;0.5833333333333334
0;9975; ReturnsJourney  sebidscap I d go as far as saying just a lack of the same level of bad news will make it go up  Add to that a sprint merger and we are     higher in   months  Anyway  I can sit this out very patiently  These days  Baba is skyrocketing  next quarter something else   ;1;0.4319444444444444
-1;9976;Congrats  ClutchBP on  BABA      ;1;0.0
-1;9977; johnscharts Yes  got some  BABA Dec     Calls for Swing trade  Late entry but Day trading the Nov     Calls  up about    ;1;0.6
-1;9978; BABA  BABA hello profits    Sold some of the     calls      nearly  nice move  over     is     next week  low volume today and friday  if playing  play next week or longer exp ;1;325
0;9979; MissionWinners Historically   a   advancing soldier pattern  fri mon tues   on a massive break out says  BABA is going MUCH MUCH higher     I have a large position;1;0.48214285714285715
-2;9980; BABA looking really nice off of that double inside weekly hammer  Gotta watch closely as we approach exhaustion risk but we still have  FTFC so no reason to exit now   RobInTheBlack  TheStrat ;-1;0.5
-1;9981; BABA  Love this  Good entry and trends pay  Want to buy this with us  We give buy and sell alerts and we TEACH WHY    ;1;0.6000000000000001
0;9982; BABA going for      today ;0;0.0
0;9983; BABA   Closing in on        ;0;0.0
0;9984;Here comes  BABA         to     in   days    incredible     Let s see if get through        ;1;0.9
-1;9985; TwinsightPro Nice volume on that  BABA call  too     K  on    K  OI ;1;1.0
0;9986; BABA Sold remaining call  ;0;0.0
0;9987; johnscharts  BABA looks good on the weekly  ;1;0.6000000000000001
-1;9988; BABA mini melt up   this one should work higher      so my call spreads set out     months   Magnet into EOY is all time highs just under      but locked in gains on equity;1;0.5
-1;9989; HalftimeReport  MelissaLeeCNBC  jonnajarian  terranovajoe we all know Tepper bought  BABA  steve    give me something original  old man ;1;475
0;9990; BABA boom  called it perfectly ;1;1.0
0;9991;I m confident  BABA is heading for the moon    ;1;0.8333333333333334
-2;9992; BABA Stock Increased      to         The Largest Options Open Interest is on the    Jan        Call with        OI  ;1;0.5
0;9993; BABA nice so far  Nearing     mark;1;1.0
-2;9994; BABA breaks      today and the FOMO will be furious ;-1;0.0
0;9995; BABA touching    week high of         let s see if it can blast through on heavy volume;1;0.5133333333333333
0;9996;Upgrading  BABA to T  BUILD   Long from            jspmtrading;1;0.4
-1;9997;Nice reads on  BABA in discord      c now       ;0;1.0
-1;9998; BABA avg vol   M  so far today s vol   M ;1;1.0
0;9999; BABA alright alright alright ;1;0.0
